"","food","subj_idx","block","cond","resp","rt","pre_liking","post_liking","taste","health","healthy","tasty","pre_liking_c","post_liking_c","taste_c","health_c","response","post_pre","post_pre_c"
"1","KashiBars_4_3bars.jpg",101,1,"Natural",4,1.80205612553618,4,3,4,4,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,0.667477922258536,1,-1,-0.81225227731034
"2","BBQCrisps_6_1cup.jpg",101,1,"Natural",3,1.09364026481489,4,3,4,4,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,0.667477922258536,1,-1,-0.81225227731034
"3","Peanuts_4_0.25c.jpg",101,1,"Natural",2,1.72225742196315,4,4,5,6,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,2.66747792225854,0,0,0.18774772268966
"4","Tostitos_5_25chips.jpg",101,1,"Natural",3,1.04114964650216,4,4,4,3,"unhealthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,-0.332522077741464,1,0,0.18774772268966
"5","RiceChex_4_0.25Cups.jpg",101,1,"Natural",3,1.05152422548417,4,3,3,3,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-0.332522077741464,1,-1,-0.81225227731034
"6","Cheerios_5_2c.jpg",101,1,"Natural",2,1.0083639699078,3,3,4,4,"healthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"7","JalapenoChips_1_1chip.jpg",101,1,"Natural",3,0.743299185745855,5,4,4,4,"healthy","tasty",1.46192893401015,0.649676656699812,0.317293651345525,0.667477922258536,1,-1,-0.81225227731034
"8","Craisins_2_2tbsp.jpg",101,1,"Natural",3,0.886353995705576,4,4,3,4,"healthy","untasty",0.461928934010152,0.649676656699812,-0.682706348654475,0.667477922258536,1,0,0.18774772268966
"9","FrozenPeaches_2_3Slices.jpg",101,1,"Natural",4,2.55896903421308,5,5,4,6,"healthy","tasty",1.46192893401015,1.64967665669981,0.317293651345525,2.66747792225854,1,0,0.18774772268966
"10","SlimStyles_2_2Tbsp.jpg",101,1,"Natural",1,1.06028934441201,3,2,2,3,"unhealthy","untasty",-0.538071065989848,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,-1,-0.81225227731034
"11","Caramilk_5_2bars.jpg",101,1,"Decrease",3,0.943160485974659,4,4,4,3,"unhealthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,-0.332522077741464,1,0,0.18774772268966
"12","DriedApricots_5_0.75cup.jpg",101,1,"Decrease",3,1.19096639026611,4,5,5,6,"healthy","tasty",0.461928934010152,1.64967665669981,1.31729365134553,2.66747792225854,1,1,1.18774772268966
"13","HersheysKisses_2_5.jpg",101,1,"Decrease",3,0.761342699792294,5,6,6,3,"unhealthy","tasty",1.46192893401015,2.64967665669981,2.31729365134553,-0.332522077741464,1,1,1.18774772268966
"14","PopTartStrawberry_5_3tarts.jpg",101,1,"Decrease",2,0.845292156551295,2,3,2,2,"unhealthy","untasty",-1.53807106598985,-0.350323343300188,-1.68270634865447,-1.33252207774146,0,1,1.18774772268966
"15","OatBran_2_2T.jpg",101,1,"Decrease",1,0.699367607892782,5,3,4,6,"healthy","tasty",1.46192893401015,-0.350323343300188,0.317293651345525,2.66747792225854,0,-2,-1.81225227731034
"16","GreenGrapes_4_40.jpg",101,1,"Decrease",4,0.586116608672455,5,4,5,5,"healthy","tasty",1.46192893401015,0.649676656699812,1.31729365134553,1.66747792225854,1,-1,-0.81225227731034
"17","Skittles_3_14pieces.jpg",101,1,"Decrease",2,0.712812372079497,3,2,3,2,"unhealthy","untasty",-0.538071065989848,-1.35032334330019,-0.682706348654475,-1.33252207774146,0,-1,-0.81225227731034
"18","PopTartStrawberry_2_0.5tart.jpg",101,1,"Decrease",2,0.618744334442454,2,3,2,2,"unhealthy","untasty",-1.53807106598985,-0.350323343300188,-1.68270634865447,-1.33252207774146,0,1,1.18774772268966
"19","Raisins_3_0.25cup.jpg",101,1,"Decrease",3,0.991462719379342,4,4,4,5,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,1.66747792225854,1,0,0.18774772268966
"20","Aero_1_1pc.jpg",101,1,"Decrease",4,0.775351427793794,5,6,5,3,"unhealthy","tasty",1.46192893401015,2.64967665669981,1.31729365134553,-0.332522077741464,1,1,1.18774772268966
"21","AppleChips_2_3chips.jpg",101,1,"Health",4,0.950956140099152,6,6,6,5,"healthy","tasty",2.46192893401015,2.64967665669981,2.31729365134553,1.66747792225854,1,0,0.18774772268966
"22","Almonds_2_10.jpg",101,1,"Health",2,0.744472169037181,3,4,6,4,"healthy","tasty",-0.538071065989848,0.649676656699812,2.31729365134553,0.667477922258536,0,1,1.18774772268966
"23","Onion_2_1ring.jpg",101,1,"Health",2,0.66888847417431,4,4,4,6,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,2.66747792225854,0,0,0.18774772268966
"24","PickledOnions_2_5.jpg",101,1,"Health",2,0.754911259540677,3,2,3,4,"healthy","untasty",-0.538071065989848,-1.35032334330019,-0.682706348654475,0.667477922258536,0,-1,-0.81225227731034
"25","ViennaSausage_1_1pc.jpg",101,1,"Health",1,0.838007474631013,1,2,2,3,"unhealthy","untasty",-2.53807106598985,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,1,1.18774772268966
"26","MiniWheats_5_1cup.jpg",101,1,"Health",2,0.58581299492289,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"27","FruitByTheFoot_1_0.5piece.jpg",101,1,"Health",2,0.697163976255979,3,3,3,1,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-2.33252207774146,0,0,0.18774772268966
"28","IceCreamChocolate_1_1tsp.jpg",101,1,"Health",2,0.902480595985253,4,3,4,3,"unhealthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,-0.332522077741464,0,-1,-0.81225227731034
"29","SkittlesSour_6_0.5pack.jpg",101,1,"Health",2,0.66500626299603,3,3,3,1,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-2.33252207774146,0,0,0.18774772268966
"30","SunChips_4_20Chips.jpg",101,1,"Health",2,0.709176943069906,4,3,4,3,"unhealthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,-0.332522077741464,0,-1,-0.81225227731034
"31","JalapenoChips_4_20chips.jpg",101,2,"Natural",3,0.913688448777975,5,5,5,3,"unhealthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,-0.332522077741464,1,0,0.18774772268966
"32","Smarties_2_0.5box.jpg",101,2,"Natural",2,0.595883960158972,4,3,3,2,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-1.33252207774146,0,-1,-0.81225227731034
"33","NatureValleyChocolate_1_0.25bar.jpg",101,2,"Natural",2,0.756178706131323,4,4,4,4,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"34","SkimMilk_1_1Tbsp.jpg",101,2,"Natural",1,0.882934629091324,2,2,2,4,"healthy","untasty",-1.53807106598985,-1.35032334330019,-1.68270634865447,0.667477922258536,0,0,0.18774772268966
"35","Nutella_4_3spoons.jpg",101,2,"Natural",3,1.10712522070025,6,6,6,3,"unhealthy","tasty",2.46192893401015,2.64967665669981,2.31729365134553,-0.332522077741464,1,0,0.18774772268966
"36","Raspberries_5_.5bag.jpg",101,2,"Natural",3,1.0989445454361,4,4,6,6,"healthy","tasty",0.461928934010152,0.649676656699812,2.31729365134553,2.66747792225854,1,0,0.18774772268966
"37","MnMPeanuts_2_4.jpg",101,2,"Natural",2,0.613180727745203,4,3,2,2,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-1.68270634865447,-1.33252207774146,0,-1,-0.81225227731034
"38","RiceChex_6_1Cups.jpg",101,2,"Natural",2,0.615641637476074,3,3,4,4,"healthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"39","CannedArtichoke_5_1can.jpg",101,2,"Natural",2,0.691251188152819,4,3,4,4,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,0.667477922258536,0,-1,-0.81225227731034
"40","CrackerJacks_4_0.5c..jpg",101,2,"Natural",3,0.791356428966537,4,3,4,2,"unhealthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,-1.33252207774146,1,-1,-0.81225227731034
"41","SpecialKProtein_1_0.25bar.jpg",101,2,"Decrease",2,0.921388103615755,4,3,4,4,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,0.667477922258536,0,-1,-0.81225227731034
"42","Bananas_3_1.jpg",101,2,"Decrease",3,0.844947839104861,4,5,5,6,"healthy","tasty",0.461928934010152,1.64967665669981,1.31729365134553,2.66747792225854,1,1,1.18774772268966
"43","FrozenCorn_2_0.5cup.jpg",101,2,"Decrease",2,0.592631248306134,4,4,4,4,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"44","CheeseNips_2_5nips.jpg",101,2,"Decrease",2,0.604428920720238,4,3,3,3,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,-1,-0.81225227731034
"45","Strawberries_3_0.5bag.jpg",101,2,"Decrease",3,1.13824895763901,5,5,6,6,"healthy","tasty",1.46192893401015,1.64967665669981,2.31729365134553,2.66747792225854,1,0,0.18774772268966
"46","Mackerel_3_4fish.jpg",101,2,"Decrease",1,0.849867354583694,1,1,3,5,"healthy","untasty",-2.53807106598985,-2.35032334330019,-0.682706348654475,1.66747792225854,0,0,0.18774772268966
"47","BabyFoodSweetPotatos_2_2T.jpg",101,2,"Decrease",2,0.761471210837044,5,4,6,6,"healthy","tasty",1.46192893401015,0.649676656699812,2.31729365134553,2.66747792225854,0,-1,-0.81225227731034
"48","Twizzlers_4_8.jpg",101,2,"Decrease",1,0.802211004385754,1,2,2,1,"unhealthy","untasty",-2.53807106598985,-1.35032334330019,-1.68270634865447,-2.33252207774146,0,1,1.18774772268966
"49","Mackerel_1_1fish.jpg",101,2,"Decrease",2,0.554872040629562,2,2,3,5,"healthy","untasty",-1.53807106598985,-1.35032334330019,-0.682706348654475,1.66747792225854,0,0,0.18774772268966
"50","FrozenCorn_4_2cups.jpg",101,2,"Decrease",2,0.711584861193842,3,3,3,5,"healthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,1.66747792225854,0,0,0.18774772268966
"51","Butternut_3_0.3cup.jpg",101,2,"Health",4,0.895275017475797,4,5,5,6,"healthy","tasty",0.461928934010152,1.64967665669981,1.31729365134553,2.66747792225854,1,1,1.18774772268966
"52","IceCreamChocolate_4_3scoops.jpg",101,2,"Health",3,0.694072287209565,4,4,4,3,"unhealthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,-0.332522077741464,1,0,0.18774772268966
"53","FrootLoops_2_2T.jpg",101,2,"Health",1,0.67735637930673,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"54","Butternut_7_2cups.jpg",101,2,"Health",3,0.637462659477023,4,4,5,6,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"55","Onion_4_0.25.jpg",101,2,"Health",3,0.876203415067721,4,3,4,5,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,1.66747792225854,1,-1,-0.81225227731034
"56","PickledJalapeno_1_1.jpg",101,2,"Health",2,0.811692917988694,5,3,5,5,"healthy","tasty",1.46192893401015,-0.350323343300188,1.31729365134553,1.66747792225854,0,-2,-1.81225227731034
"57","SlicedTurkey_5_4slices.jpg",101,2,"Health",2,0.741965435649035,1,2,2,3,"unhealthy","untasty",-2.53807106598985,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,1,1.18774772268966
"58","Relish_2_0.5tbsp.jpg",101,2,"Health",3,0.713758797053742,4,3,2,2,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-1.68270634865447,-1.33252207774146,1,-1,-0.81225227731034
"59","MiniWheats_2_3pieces.jpg",101,2,"Health",2,0.716384825558634,3,3,4,4,"healthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"60","PickledJalapeno_3_0.25Cup.jpg",101,2,"Health",2,0.798549207571341,5,4,5,5,"healthy","tasty",1.46192893401015,0.649676656699812,1.31729365134553,1.66747792225854,0,-1,-0.81225227731034
"61","WaterChestnuts_5_0.5can.jpg",101,3,"Health",2,1.09605304690194,3,3,2,4,"healthy","untasty",-0.538071065989848,-0.350323343300188,-1.68270634865447,0.667477922258536,0,0,0.18774772268966
"62","Spinach_4_.5box.jpg",101,3,"Health",3,0.820525108421862,5,5,5,6,"healthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"63","SlicedTurkey_2_0.5slice.jpg",101,3,"Health",1,0.821726507499989,3,2,2,3,"unhealthy","untasty",-0.538071065989848,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,-1,-0.81225227731034
"64","RoastBeef_3_1slice.jpg",101,3,"Health",1,0.743835757763009,2,2,2,3,"unhealthy","untasty",-1.53807106598985,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,0,0.18774772268966
"65","FrootLoops_6_2Cups.jpg",101,3,"Health",2,0.838884268123365,3,3,3,2,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-1.33252207774146,0,0,0.18774772268966
"66","Smartfood_2_8Chips.jpg",101,3,"Health",2,1.0129445438979,4,3,4,3,"unhealthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,-0.332522077741464,0,-1,-0.81225227731034
"67","FrozenOkra_2_2pc.jpg",101,3,"Health",3,1.04888232509984,3,4,5,6,"healthy","tasty",-0.538071065989848,0.649676656699812,1.31729365134553,2.66747792225854,1,1,1.18774772268966
"68","PickledOnions_4_0.5cup..jpg",101,3,"Health",2,0.735362220671959,3,3,3,4,"healthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,0.667477922258536,0,0,0.18774772268966
"69","EnglishCucumber_2_2pc.jpg",101,3,"Health",3,0.740111497409089,5,4,5,6,"healthy","tasty",1.46192893401015,0.649676656699812,1.31729365134553,2.66747792225854,1,-1,-0.81225227731034
"70","ClamJuice_3_0.25c.jpg",101,3,"Health",1,0.833492692148866,1,2,2,3,"unhealthy","untasty",-2.53807106598985,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,1,1.18774772268966
"71","Tempeh_4_.5pack.jpg",101,3,"Decrease",3,1.28354733494416,5,5,5,5,"healthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,1.66747792225854,1,0,0.18774772268966
"72","SkittlesSour_3_8pieces.jpg",101,3,"Decrease",1,0.784436544341588,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"73","Cauliflower_6_0.5bag.jpg",101,3,"Decrease",2,0.942717609264946,4,4,5,5,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,1.66747792225854,0,0,0.18774772268966
"74","PremiumPlus_1_1Crackers.jpg",101,3,"Decrease",2,0.95723884545805,4,3,3,4,"healthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,0.667477922258536,0,-1,-0.81225227731034
"75","IcebergLettuce_4_8leaves.jpg",101,3,"Decrease",3,0.894823948827252,4,4,5,6,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"76","Beets_5_1can.jpg",101,3,"Decrease",3,1.08330306155767,6,4,5,6,"healthy","tasty",2.46192893401015,0.649676656699812,1.31729365134553,2.66747792225854,1,-2,-1.81225227731034
"77","FrozenBroccoli_2_3chunks.jpg",101,3,"Decrease",2,1.12736340645279,4,5,4,6,"healthy","tasty",0.461928934010152,1.64967665669981,0.317293651345525,2.66747792225854,0,1,1.18774772268966
"78","SkittlesSour_6_0.5pack.jpg",101,3,"Decrease",1,0.802738360467629,3,3,3,1,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-2.33252207774146,0,0,0.18774772268966
"79","ProMax_4_1bar.jpg",101,3,"Decrease",2,0.847202926364844,4,3,3,3,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,-1,-0.81225227731034
"80","FrozenBroccoli_6_0.5bag.jpg",101,3,"Decrease",2,0.901432539762027,4,4,6,6,"healthy","tasty",0.461928934010152,0.649676656699812,2.31729365134553,2.66747792225854,0,0,0.18774772268966
"81","Pringles_2_3Chips.jpg",101,3,"Natural",2,0.910268058170914,4,4,5,2,"unhealthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,-1.33252207774146,0,0,0.18774772268966
"82","Reese_4_5Cup.jpg",101,3,"Natural",3,0.87865818084174,5,4,5,3,"unhealthy","tasty",1.46192893401015,0.649676656699812,1.31729365134553,-0.332522077741464,1,-1,-0.81225227731034
"83","HoneyNutCheerios_5_2cup.jpg",101,3,"Natural",2,0.790311956723599,3,3,4,3,"unhealthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,-0.332522077741464,0,0,0.18774772268966
"84","Doritos_2_3chips.jpg",101,3,"Natural",2,0.925114411948016,4,4,4,2,"unhealthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,-1.33252207774146,0,0,0.18774772268966
"85","Tuna_4_1can.jpg",101,3,"Natural",3,1.1026964535813,5,5,6,5,"healthy","tasty",1.46192893401015,1.64967665669981,2.31729365134553,1.66747792225854,1,0,0.18774772268966
"86","DriedHerring_3_4fish.jpg",101,3,"Natural",1,0.756236561701371,1,2,3,5,"healthy","untasty",-2.53807106598985,-1.35032334330019,-0.682706348654475,1.66747792225854,0,1,1.18774772268966
"87","FrozenPeaches_5_1.5Cups.jpg",101,3,"Natural",4,1.22680842817499,4,5,5,6,"healthy","tasty",0.461928934010152,1.64967665669981,1.31729365134553,2.66747792225854,1,1,1.18774772268966
"88","FruitCrisps_1_0.5bar.jpg",101,3,"Natural",1,0.868630991280952,3,3,3,4,"healthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,0.667477922258536,0,0,0.18774772268966
"89","DriedHerring_1_1fish.jpg",101,3,"Natural",1,0.712386391245673,1,2,3,5,"healthy","untasty",-2.53807106598985,-1.35032334330019,-0.682706348654475,1.66747792225854,0,1,1.18774772268966
"90","OatmealSquares_7_2Cups.jpg",101,3,"Natural",2,0.985752169774059,3,3,3,4,"healthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,0.667477922258536,0,0,0.18774772268966
"91","FrozenPeas_6_0.5bag.jpg",101,4,"Natural",3,1.37638965368387,4,4,5,6,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"92","LuckyCharms_3_2tbsps.jpg",101,4,"Natural",1,0.813878885761369,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"93","Asparagus_6_FullPack.jpg",101,4,"Natural",3,0.915289972886967,5,4,6,6,"healthy","tasty",1.46192893401015,0.649676656699812,2.31729365134553,2.66747792225854,1,-1,-0.81225227731034
"94","MnMPeanuts_4_45.jpg",101,4,"Natural",2,0.936787669288606,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"95","BBQCrisps_2_5.jpg",101,4,"Natural",2,1.04148577200976,4,4,3,3,"unhealthy","untasty",0.461928934010152,0.649676656699812,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"96","Cashews_1_5pieces.jpg",101,4,"Natural",3,1.29305254437713,4,4,5,5,"healthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,1.66747792225854,1,0,0.18774772268966
"97","Cheerios_2_2T.jpg",101,4,"Natural",2,0.781957458748366,3,3,3,4,"healthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,0.667477922258536,0,0,0.18774772268966
"98","Asparagus_3_7.jpg",101,4,"Natural",3,0.756805901473854,5,5,5,6,"healthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"99","Tuna_2_1T.jpg",101,4,"Natural",3,1.26375612187258,5,5,6,5,"healthy","tasty",1.46192893401015,1.64967665669981,2.31729365134553,1.66747792225854,1,0,0.18774772268966
"100","RitzCrackers_2_3Crackers.jpg",101,4,"Natural",2,0.855155507324525,4,4,4,4,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"101","YorkPeppermintPatties_2_3.jpg",101,4,"Health",2,1.04581162789327,3,3,2,2,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-1.68270634865447,-1.33252207774146,0,0,0.18774772268966
"102","Fritos_2_5chips.jpg",101,4,"Health",2,0.935677405530441,4,3,3,3,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,-1,-0.81225227731034
"103","SunChips_2_3Chips.jpg",101,4,"Health",2,0.821606700392294,4,3,4,3,"unhealthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,-0.332522077741464,0,-1,-0.81225227731034
"104","MnMPeanuts_4_45.jpg",101,4,"Health",2,0.932347126254172,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"105","VegetableThins_2_5Chips.jpg",101,4,"Health",3,0.933625580764783,4,4,4,4,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,0.667477922258536,1,0,0.18774772268966
"106","GreenApple_4_1.jpg",101,4,"Health",3,1.01850866259338,5,5,5,6,"healthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,2.66747792225854,1,0,0.18774772268966
"107","VanillaGreekYogurt_4_1cup.jpg",101,4,"Health",3,0.894173713655618,5,5,5,5,"healthy","tasty",1.46192893401015,1.64967665669981,1.31729365134553,1.66747792225854,1,0,0.18774772268966
"108","SkittlesSour_3_8pieces.jpg",101,4,"Health",1,0.892179488462716,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"109","OatmealCrisps_1_1TBSP.jpg",101,4,"Health",2,1.2114690220551,4,4,4,4,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"110","AppleChips_5_1c..jpg",101,4,"Health",4,0.894765581262618,6,6,6,6,"healthy","tasty",2.46192893401015,2.64967665669981,2.31729365134553,2.66747792225854,1,0,0.18774772268966
"111","Twizzlers_2_2.jpg",101,4,"Decrease",1,0.979746710363543,2,2,2,1,"unhealthy","untasty",-1.53807106598985,-1.35032334330019,-1.68270634865447,-2.33252207774146,0,0,0.18774772268966
"112","Mars_4_2Bars.jpg",101,4,"Decrease",2,0.786219571105903,3,4,3,3,"unhealthy","untasty",-0.538071065989848,0.649676656699812,-0.682706348654475,-0.332522077741464,0,1,1.18774772268966
"113","Caramilk_2_2pc.jpg",101,4,"Decrease",2,0.640479341080209,4,4,5,3,"unhealthy","tasty",0.461928934010152,0.649676656699812,1.31729365134553,-0.332522077741464,0,0,0.18774772268966
"114","Mentos_2_3pc.jpg",101,4,"Decrease",2,0.805383588831319,3,2,3,2,"unhealthy","untasty",-0.538071065989848,-1.35032334330019,-0.682706348654475,-1.33252207774146,0,-1,-0.81225227731034
"115","FrozenBroccoli_6_0.5bag.jpg",101,4,"Decrease",3,0.874530467484874,4,4,6,6,"healthy","tasty",0.461928934010152,0.649676656699812,2.31729365134553,2.66747792225854,1,0,0.18774772268966
"116","Bananas_2_0.5.jpg",101,4,"Decrease",3,0.83489991370152,5,6,6,6,"healthy","tasty",1.46192893401015,2.64967665669981,2.31729365134553,2.66747792225854,1,1,1.18774772268966
"117","SpecialKProtein_3_1bar.jpg",101,4,"Decrease",2,0.903204302609083,4,3,3,4,"healthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,0.667477922258536,0,-1,-0.81225227731034
"118","FibreBrownies_2_1bar.jpg",101,4,"Decrease",2,0.974343358473561,4,3,3,4,"healthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,0.667477922258536,0,-1,-0.81225227731034
"119","Snickers_3_2Bars.jpg",101,4,"Decrease",2,0.777121142651595,3,3,4,3,"unhealthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,-0.332522077741464,0,0,0.18774772268966
"120","FrozenBroccoli_2_3chunks.jpg",101,4,"Decrease",3,1.16444140318708,4,5,4,6,"healthy","tasty",0.461928934010152,1.64967665669981,0.317293651345525,2.66747792225854,1,1,1.18774772268966
"121","WaterChestnuts_3_8pc.jpg",101,5,"Health",2,0.991421759685181,3,2,3,4,"healthy","untasty",-0.538071065989848,-1.35032334330019,-0.682706348654475,0.667477922258536,0,-1,-0.81225227731034
"122","FruitByTheFoot_3_1roll.jpg",101,5,"Health",2,0.712249944255746,4,3,3,1,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-0.682706348654475,-2.33252207774146,0,-1,-0.81225227731034
"123","SevenGrain_1_1.jpg",101,5,"Health",2,0.727486439140193,3,3,4,5,"healthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,1.66747792225854,0,0,0.18774772268966
"124","OikosYogurt_3_2spoonfuls.jpg",101,5,"Health",3,0.673886325068452,5,4,5,5,"healthy","tasty",1.46192893401015,0.649676656699812,1.31729365134553,1.66747792225854,1,-1,-0.81225227731034
"125","RoastBeef_5_4slices.jpg",101,5,"Health",1,0.817583178264613,1,2,2,3,"unhealthy","untasty",-2.53807106598985,-1.35032334330019,-1.68270634865447,-0.332522077741464,0,1,1.18774772268966
"126","JuniorMints_2_9pc.jpg",101,5,"Health",2,0.765060560192069,3,3,3,3,"unhealthy","untasty",-0.538071065989848,-0.350323343300188,-0.682706348654475,-0.332522077741464,0,0,0.18774772268966
"127","SevenGrain_3_5.jpg",101,5,"Health",3,1.16998478603273,4,4,4,5,"healthy","tasty",0.461928934010152,0.649676656699812,0.317293651345525,1.66747792225854,1,0,0.18774772268966
"128","Almonds_4_40.jpg",101,5,"Health",3,0.903216078524565,4,3,5,5,"healthy","tasty",0.461928934010152,-0.350323343300188,1.31729365134553,1.66747792225854,1,-1,-0.81225227731034
"129","CornFlakes_6_2cups.jpg",101,5,"Health",2,0.983841399960511,4,3,4,4,"healthy","tasty",0.461928934010152,-0.350323343300188,0.317293651345525,0.667477922258536,0,-1,-0.81225227731034
"130","MnMPeanuts_2_4.jpg",101,5,"Health",1,0.922652990226197,4,3,2,2,"unhealthy","untasty",0.461928934010152,-0.350323343300188,-1.68270634865447,-1.33252207774146,0,-1,-0.81225227731034
"131","PCChipCookie_2_0.5cookie.jpg",101,5,"Natural",3,1.34992815413352,4,5,6,2,"unhealthy","tasty",0.461928934010152,1.64967665669981,2.31729365134553,-1.33252207774146,1,1,1.18774772268966
"132","NatureValleyChocolate_4_2bars.jpg",101,5,"Natural",2,0.795262703970366,3,3,4,4,"healthy","tasty",-0.538071065989848,-0.350323343300188,0.317293651345525,0.667477922258536,0,0,0.18774772268966
"133","LaysClassic_3_8Chips.jpg",101,5,"Natural",2,1.03947695492388,5,4,4,3,"unhealthy","tasty",1.46192893401015,0.649676656699812,0.317293651345525,-0.332522077741464,0,-1,-0.81225227731034
